AverageWordLength,TypeTokenRatio,RootTypeTokenRatio,AvgTreeDepth,AvgTreeScore,MLC,MLS,MLT,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T,SentenceCount,AvgSentenceLengthInWords,AvgSentenceLengthInChars,NounVariation,VerbVariation,AdjectiveVariation,AdverbVariation,VerbVariation1,SquaredVerbVariation1,CorrectedVerbVariation1,LexicalDensity,label
4.62247,0.559717,17.593274,11.25,-203.467367,15.09589,27.55,22.958333,1.825,1.520833,0.666667,0.356164,0.541667,0.493151,0.75,1.2,3.60274,5.479167,0.75,40,27.55,114.375,0.556159,0.257246,0.110507,0.076087,0.598592,50.880282,5.043822,0.500907,Advanced
5.065906,0.524715,14.73879,13.527778,-172.228775,10.345238,24.138889,20.690476,2.333333,2,1,0.47619,0.952381,0.214286,0.428571,1.166667,2.869048,5.738095,0.428571,36,24.138889,111.472222,0.470711,0.34728,0.09205,0.089958,0.451807,33.885542,4.11616,0.550058,Advanced
5.014134,0.553592,16.130358,10.85,-172.324386,13.492958,23.95,19.55102,1.775,1.44898,0.408163,0.253521,0.367347,0.295775,0.428571,1.225,3.492958,5.061224,0.428571,40,23.95,106.625,0.490775,0.225092,0.190037,0.094096,0.459016,25.704918,3.585033,0.565762,Advanced
4.414325,0.440617,14.63351,12.392857,-227.232022,11.236364,22.071429,21.310345,1.964286,1.896552,0.844828,0.5,0.948276,0.190909,0.362069,1.035714,2.872727,5.448276,0.362069,56,22.071429,87.517857,0.4687,0.335474,0.109149,0.086677,0.354067,26.200957,3.619458,0.504045,Advanced
4.820679,0.51454,18.10419,12.172414,-172.971257,11.965517,23.931034,22.754098,2,1.901639,0.868852,0.456897,0.868852,0.224138,0.42623,1.051724,3.318966,6.311475,0.42623,58,23.931034,103,0.500659,0.277997,0.123847,0.097497,0.412322,35.872038,4.235094,0.54683,Advanced
4.846073,0.471204,14.561658,12.324324,-312.033982,14.552632,29.891892,26.97561,2.054054,1.853659,0.902439,0.434211,0.804878,0.394737,0.731707,1.108108,4.355263,8.073171,0.731707,37,29.891892,126.162162,0.525043,0.278066,0.129534,0.067358,0.360248,20.89441,3.232214,0.523508,Advanced
4.55112,0.479065,15.352527,10.916667,-134.570633,11.259615,19.516667,18.015385,1.733333,1.6,0.569231,0.375,0.6,0.201923,0.323077,1.083333,2.759615,4.415385,0.323077,60,19.516667,77.916667,0.456853,0.319797,0.152284,0.071066,0.391534,28.973545,3.806149,0.504697,Advanced
4.753151,0.5,15.427249,11.520833,-156.221079,14.013158,22.1875,19.017857,1.583333,1.357143,0.553571,0.381579,0.517857,0.210526,0.285714,1.166667,3.171053,4.303571,0.285714,48,22.1875,95.395833,0.468917,0.28952,0.12611,0.115453,0.490798,39.263804,4.43079,0.528638,Advanced
4.904306,0.546411,17.663549,11.386364,-190.736113,14.525,26.409091,20.034483,1.818182,1.37931,0.517241,0.3125,0.431034,0.2625,0.362069,1.318182,3.2125,4.431034,0.362069,44,26.409091,116.886364,0.481651,0.276758,0.142202,0.099388,0.469613,39.917127,4.467501,0.562823,Advanced
4.78733,0.521493,15.505108,10.787234,-157.539434,13.684932,21.255319,19.588235,1.553191,1.431373,0.529412,0.39726,0.568627,0.191781,0.27451,1.085106,2.958904,4.235294,0.27451,47,21.255319,90.382979,0.430255,0.288802,0.159136,0.121807,0.537415,42.455782,4.607374,0.50951,Advanced
4.892857,0.571429,17.631141,12.090909,-176.454798,10.584158,24.295455,22.270833,2.295455,2.104167,1.020833,0.49505,1.041667,0.09901,0.208333,1.090909,2.693069,5.666667,0.208333,44,24.295455,105.863636,0.452594,0.309481,0.143113,0.094812,0.589595,60.138728,5.483554,0.522919,Advanced
4.689484,0.492063,15.622532,11.978261,-220.032508,11.697917,24.413043,18.716667,2.086957,1.6,0.883333,0.4375,0.7,0.1875,0.3,1.304348,2.53125,4.05,0.3,46,24.413043,103.978261,0.509666,0.337434,0.087873,0.065026,0.458333,40.333333,4.490731,0.506679,Advanced
4.818182,0.482094,12.989718,12.5625,-176.271968,10.4125,26.03125,21.358974,2.5,2.051282,1.153846,0.5375,1.102564,0.125,0.25641,1.21875,2.7875,5.717949,0.25641,32,26.03125,109.5625,0.423767,0.26009,0.17713,0.139013,0.413793,19.862069,3.151354,0.535414,Advanced
5.046075,0.62628,15.16063,12.041667,-212.301011,12.653846,27.416667,23.5,2.166667,1.857143,0.857143,0.461538,0.857143,0.423077,0.785714,1.166667,3.711538,6.892857,0.785714,24,27.416667,124.208333,0.411602,0.301105,0.165746,0.121547,0.614679,41.183486,4.537813,0.550152,Advanced
4.611842,0.575658,14.194374,11.147059,-150.171862,11.87931,20.264706,18.621622,1.705882,1.567568,0.675676,0.413793,0.648649,0.362069,0.567568,1.088235,2.465517,3.864865,0.567568,34,20.264706,82.705882,0.439024,0.295732,0.152439,0.112805,0.463918,20.876289,3.230812,0.476052,Advanced
4.80597,0.529851,16.227625,12.255814,-222.254995,10.455446,24.55814,22.468085,2.348837,2.148936,1.021277,0.445545,0.957447,0.178218,0.382979,1.093023,2.544554,5.468085,0.382979,43,24.55814,105.209302,0.462898,0.30742,0.128975,0.100707,0.390805,26.574713,3.645183,0.535985,Advanced
4.485957,0.460426,15.782592,12.755102,-185.608716,12.95,26.428571,24.903846,2.040816,1.923077,0.788462,0.4,0.769231,0.34,0.653846,1.061224,3.68,7.076923,0.653846,49,26.428571,107.612245,0.504386,0.283626,0.115497,0.096491,0.391753,29.773196,3.858315,0.528185,Advanced
4.668348,0.569987,16.050991,11.025641,-161.531164,10.841463,22.794872,18.142857,2.102564,1.673469,0.755102,0.402439,0.673469,0.146341,0.244898,1.25641,2.573171,4.306122,0.244898,39,22.794872,94.769231,0.477733,0.279352,0.147773,0.095142,0.5,34.5,4.153312,0.555681,Advanced
4.920998,0.568607,17.635988,11.816327,-180.853602,11.804348,22.163265,20.884615,1.877551,1.769231,0.673077,0.380435,0.673077,0.152174,0.269231,1.061224,3.456522,6.115385,0.269231,49,22.163265,97.102041,0.486799,0.292079,0.136964,0.084158,0.502825,44.751412,4.730297,0.558011,Advanced
5.03,0.5125,14.495689,14.518519,-224.062573,14.75,32.777778,27.65625,2.222222,1.875,1.0625,0.483333,0.90625,0.466667,0.875,1.185185,5.2,9.75,0.875,27,32.777778,150.222222,0.518047,0.259023,0.163482,0.059448,0.540984,35.704918,4.225217,0.532203,Advanced
